,Paths,Label
2369,DATA/train/NonDemented/nonDem2485.jpg,1
3306,DATA/train/ModerateDemented/moderateDem35.jpg,2
1399,DATA/train/NonDemented/nonDem1611.jpg,1
865,DATA/train/NonDemented/nonDem1130.jpg,1
2812,DATA/train/NonDemented/nonDem580.jpg,1
1495,DATA/train/NonDemented/nonDem1699.jpg,1
2585,DATA/train/NonDemented/nonDem376.jpg,1
852,DATA/train/NonDemented/nonDem1119.jpg,1
574,DATA/train/MildDemented/mildDem615.jpg,0
1643,DATA/train/NonDemented/nonDem1831.jpg,1
1216,DATA/train/NonDemented/nonDem1447.jpg,1
4306,DATA/train/VeryMildDemented/verymildDem265.jpg,3
1605,DATA/train/NonDemented/nonDem1798.jpg,1
1695,DATA/train/NonDemented/nonDem1879.jpg,1
337,DATA/train/MildDemented/mildDem401.jpg,0
3320,DATA/train/ModerateDemented/moderateDem48.jpg,2
419,DATA/train/MildDemented/mildDem476.jpg,0
3402,DATA/train/VeryMildDemented/verymildDem1063.jpg,3
794,DATA/train/NonDemented/nonDem1067.jpg,1
2473,DATA/train/NonDemented/nonDem275.jpg,1
3534,DATA/train/VeryMildDemented/verymildDem1182.jpg,3
1101,DATA/train/NonDemented/nonDem1343.jpg,1
3633,DATA/train/VeryMildDemented/verymildDem1271.jpg,3
558,DATA/train/MildDemented/mildDem600.jpg,0
4418,DATA/train/VeryMildDemented/verymildDem366.jpg,3
2969,DATA/train/NonDemented/nonDem721.jpg,1
3832,DATA/train/VeryMildDemented/verymildDem1450.jpg,3
2490,DATA/train/NonDemented/nonDem290.jpg,1
4545,DATA/train/VeryMildDemented/verymildDem480.jpg,3
1947,DATA/train/NonDemented/nonDem2104.jpg,1
3274,DATA/train/NonDemented/nonDem997.jpg,1
2744,DATA/train/NonDemented/nonDem519.jpg,1
1614,DATA/train/NonDemented/nonDem1805.jpg,1
2327,DATA/train/NonDemented/nonDem2447.jpg,1
4995,DATA/train/VeryMildDemented/verymildDem886.jpg,3
4808,DATA/train/VeryMildDemented/verymildDem717.jpg,3
1811,DATA/train/NonDemented/nonDem1983.jpg,1
1833,DATA/train/NonDemented/nonDem2001.jpg,1
4500,DATA/train/VeryMildDemented/verymildDem44.jpg,3
1756,DATA/train/NonDemented/nonDem1933.jpg,1
3237,DATA/train/NonDemented/nonDem963.jpg,1
505,DATA/train/MildDemented/mildDem553.jpg,0
3369,DATA/train/VeryMildDemented/verymildDem1033.jpg,3
4217,DATA/train/VeryMildDemented/verymildDem185.jpg,3
896,DATA/train/NonDemented/nonDem1159.jpg,1
3153,DATA/train/NonDemented/nonDem888.jpg,1
4409,DATA/train/VeryMildDemented/verymildDem358.jpg,3
1115,DATA/train/NonDemented/nonDem1356.jpg,1
1023,DATA/train/NonDemented/nonDem1273.jpg,1
4129,DATA/train/VeryMildDemented/verymildDem1718.jpg,3
4678,DATA/train/VeryMildDemented/verymildDem60.jpg,3
1102,DATA/train/NonDemented/nonDem1344.jpg,1
1879,DATA/train/NonDemented/nonDem2043.jpg,1
3886,DATA/train/VeryMildDemented/verymildDem15.jpg,3
3231,DATA/train/NonDemented/nonDem958.jpg,1
834,DATA/train/NonDemented/nonDem1102.jpg,1
2117,DATA/train/NonDemented/nonDem2258.jpg,1
4677,DATA/train/VeryMildDemented/verymildDem6.jpg,3
1502,DATA/train/NonDemented/nonDem1704.jpg,1
4047,DATA/train/VeryMildDemented/verymildDem1644.jpg,3
2901,DATA/train/NonDemented/nonDem660.jpg,1
1376,DATA/train/NonDemented/nonDem1591.jpg,1
4591,DATA/train/VeryMildDemented/verymildDem521.jpg,3
4968,DATA/train/VeryMildDemented/verymildDem861.jpg,3
5119,DATA/train/VeryMildDemented/verymildDem998.jpg,3
358,DATA/train/MildDemented/mildDem420.jpg,0
4633,DATA/train/VeryMildDemented/verymildDem56.jpg,3
1327,DATA/train/NonDemented/nonDem1547.jpg,1
1628,DATA/train/NonDemented/nonDem1818.jpg,1
3480,DATA/train/VeryMildDemented/verymildDem1133.jpg,3
2974,DATA/train/NonDemented/nonDem726.jpg,1
4951,DATA/train/VeryMildDemented/verymildDem846.jpg,3
1028,DATA/train/NonDemented/nonDem1278.jpg,1
848,DATA/train/NonDemented/nonDem1115.jpg,1
1703,DATA/train/NonDemented/nonDem1886.jpg,1
4621,DATA/train/VeryMildDemented/verymildDem549.jpg,3
4082,DATA/train/VeryMildDemented/verymildDem1676.jpg,3
4670,DATA/train/VeryMildDemented/verymildDem593.jpg,3
3764,DATA/train/VeryMildDemented/verymildDem139.jpg,3
286,DATA/train/MildDemented/mildDem356.jpg,0
433,DATA/train/MildDemented/mildDem489.jpg,0
2287,DATA/train/NonDemented/nonDem2410.jpg,1
2950,DATA/train/NonDemented/nonDem704.jpg,1
4530,DATA/train/VeryMildDemented/verymildDem467.jpg,3
4251,DATA/train/VeryMildDemented/verymildDem215.jpg,3
2754,DATA/train/NonDemented/nonDem528.jpg,1
3648,DATA/train/VeryMildDemented/verymildDem1285.jpg,3
4987,DATA/train/VeryMildDemented/verymildDem879.jpg,3
2358,DATA/train/NonDemented/nonDem2475.jpg,1
3199,DATA/train/NonDemented/nonDem929.jpg,1
1809,DATA/train/NonDemented/nonDem1981.jpg,1
4294,DATA/train/VeryMildDemented/verymildDem254.jpg,3
5053,DATA/train/VeryMildDemented/verymildDem938.jpg,3
4472,DATA/train/VeryMildDemented/verymildDem414.jpg,3
3859,DATA/train/VeryMildDemented/verymildDem1475.jpg,3
2198,DATA/train/NonDemented/nonDem2330.jpg,1
2244,DATA/train/NonDemented/nonDem2372.jpg,1
4475,DATA/train/VeryMildDemented/verymildDem417.jpg,3
2565,DATA/train/NonDemented/nonDem358.jpg,1
4980,DATA/train/VeryMildDemented/verymildDem872.jpg,3
1371,DATA/train/NonDemented/nonDem1587.jpg,1
3248,DATA/train/NonDemented/nonDem973.jpg,1
2199,DATA/train/NonDemented/nonDem2331.jpg,1
3192,DATA/train/NonDemented/nonDem922.jpg,1
3943,DATA/train/VeryMildDemented/verymildDem1550.jpg,3
1239,DATA/train/NonDemented/nonDem1468.jpg,1
3374,DATA/train/VeryMildDemented/verymildDem1038.jpg,3
1819,DATA/train/NonDemented/nonDem1990.jpg,1
4250,DATA/train/VeryMildDemented/verymildDem214.jpg,3
4614,DATA/train/VeryMildDemented/verymildDem542.jpg,3
4725,DATA/train/VeryMildDemented/verymildDem642.jpg,3
1938,DATA/train/NonDemented/nonDem2097.jpg,1
271,DATA/train/MildDemented/mildDem342.jpg,0
221,DATA/train/MildDemented/mildDem298.jpg,0
1097,DATA/train/NonDemented/nonDem134.jpg,1
2253,DATA/train/NonDemented/nonDem2380.jpg,1
1394,DATA/train/NonDemented/nonDem1607.jpg,1
585,DATA/train/MildDemented/mildDem625.jpg,0
74,DATA/train/MildDemented/mildDem165.jpg,0
1197,DATA/train/NonDemented/nonDem143.jpg,1
4092,DATA/train/VeryMildDemented/verymildDem1685.jpg,3
1041,DATA/train/NonDemented/nonDem129.jpg,1
2953,DATA/train/NonDemented/nonDem707.jpg,1
2213,DATA/train/NonDemented/nonDem2344.jpg,1
3780,DATA/train/VeryMildDemented/verymildDem1403.jpg,3
573,DATA/train/MildDemented/mildDem614.jpg,0
1587,DATA/train/NonDemented/nonDem1781.jpg,1
2482,DATA/train/NonDemented/nonDem283.jpg,1
1353,DATA/train/NonDemented/nonDem1570.jpg,1
2835,DATA/train/NonDemented/nonDem600.jpg,1
1602,DATA/train/NonDemented/nonDem1795.jpg,1
471,DATA/train/MildDemented/mildDem522.jpg,0
1125,DATA/train/NonDemented/nonDem1365.jpg,1
879,DATA/train/NonDemented/nonDem1143.jpg,1
40,DATA/train/MildDemented/mildDem134.jpg,0
4417,DATA/train/VeryMildDemented/verymildDem365.jpg,3
406,DATA/train/MildDemented/mildDem464.jpg,0
4370,DATA/train/VeryMildDemented/verymildDem322.jpg,3
4986,DATA/train/VeryMildDemented/verymildDem878.jpg,3
4515,DATA/train/VeryMildDemented/verymildDem453.jpg,3
1352,DATA/train/NonDemented/nonDem157.jpg,1
4375,DATA/train/VeryMildDemented/verymildDem327.jpg,3
3000,DATA/train/NonDemented/nonDem75.jpg,1
3909,DATA/train/VeryMildDemented/verymildDem152.jpg,3
290,DATA/train/MildDemented/mildDem36.jpg,0
1741,DATA/train/NonDemented/nonDem192.jpg,1
113,DATA/train/MildDemented/mildDem20.jpg,0
427,DATA/train/MildDemented/mildDem483.jpg,0
1537,DATA/train/NonDemented/nonDem1736.jpg,1
111,DATA/train/MildDemented/mildDem199.jpg,0
3653,DATA/train/VeryMildDemented/verymildDem129.jpg,3
1766,DATA/train/NonDemented/nonDem1942.jpg,1
1802,DATA/train/NonDemented/nonDem1975.jpg,1
671,DATA/train/MildDemented/mildDem702.jpg,0
3159,DATA/train/NonDemented/nonDem893.jpg,1
5002,DATA/train/VeryMildDemented/verymildDem892.jpg,3
2523,DATA/train/NonDemented/nonDem32.jpg,1
412,DATA/train/MildDemented/mildDem47.jpg,0
4279,DATA/train/VeryMildDemented/verymildDem240.jpg,3
1637,DATA/train/NonDemented/nonDem1826.jpg,1
336,DATA/train/MildDemented/mildDem400.jpg,0
951,DATA/train/NonDemented/nonDem1208.jpg,1
3898,DATA/train/VeryMildDemented/verymildDem151.jpg,3
2848,DATA/train/NonDemented/nonDem612.jpg,1
3615,DATA/train/VeryMildDemented/verymildDem1255.jpg,3
2116,DATA/train/NonDemented/nonDem2257.jpg,1
1866,DATA/train/NonDemented/nonDem2031.jpg,1
2282,DATA/train/NonDemented/nonDem2406.jpg,1
2161,DATA/train/NonDemented/nonDem2298.jpg,1
3564,DATA/train/VeryMildDemented/verymildDem1209.jpg,3
822,DATA/train/NonDemented/nonDem1092.jpg,1
451,DATA/train/MildDemented/mildDem504.jpg,0
4988,DATA/train/VeryMildDemented/verymildDem88.jpg,3
564,DATA/train/MildDemented/mildDem606.jpg,0
4194,DATA/train/VeryMildDemented/verymildDem1777.jpg,3
1001,DATA/train/NonDemented/nonDem1253.jpg,1
28,DATA/train/MildDemented/mildDem123.jpg,0
972,DATA/train/NonDemented/nonDem1227.jpg,1
2779,DATA/train/NonDemented/nonDem550.jpg,1
1835,DATA/train/NonDemented/nonDem2003.jpg,1
279,DATA/train/MildDemented/mildDem35.jpg,0
3040,DATA/train/NonDemented/nonDem786.jpg,1
248,DATA/train/MildDemented/mildDem321.jpg,0
2332,DATA/train/NonDemented/nonDem2451.jpg,1
4680,DATA/train/VeryMildDemented/verymildDem601.jpg,3
3458,DATA/train/VeryMildDemented/verymildDem1113.jpg,3
4810,DATA/train/VeryMildDemented/verymildDem719.jpg,3
1094,DATA/train/NonDemented/nonDem1337.jpg,1
3388,DATA/train/VeryMildDemented/verymildDem1050.jpg,3
1752,DATA/train/NonDemented/nonDem193.jpg,1
4905,DATA/train/VeryMildDemented/verymildDem804.jpg,3
1500,DATA/train/NonDemented/nonDem1702.jpg,1
4850,DATA/train/VeryMildDemented/verymildDem755.jpg,3
2249,DATA/train/NonDemented/nonDem2377.jpg,1
3060,DATA/train/NonDemented/nonDem803.jpg,1
2389,DATA/train/NonDemented/nonDem2502.jpg,1
2020,DATA/train/NonDemented/nonDem2170.jpg,1
1212,DATA/train/NonDemented/nonDem1443.jpg,1
1917,DATA/train/NonDemented/nonDem2078.jpg,1
3195,DATA/train/NonDemented/nonDem925.jpg,1
2128,DATA/train/NonDemented/nonDem2268.jpg,1
3446,DATA/train/VeryMildDemented/verymildDem1102.jpg,3
2504,DATA/train/NonDemented/nonDem302.jpg,1
2376,DATA/train/NonDemented/nonDem2491.jpg,1
1153,DATA/train/NonDemented/nonDem1390.jpg,1
703,DATA/train/MildDemented/mildDem87.jpg,0
2486,DATA/train/NonDemented/nonDem287.jpg,1
2489,DATA/train/NonDemented/nonDem29.jpg,1
1977,DATA/train/NonDemented/nonDem2131.jpg,1
2941,DATA/train/NonDemented/nonDem697.jpg,1
4906,DATA/train/VeryMildDemented/verymildDem805.jpg,3
3452,DATA/train/VeryMildDemented/verymildDem1108.jpg,3
1268,DATA/train/NonDemented/nonDem1494.jpg,1
2496,DATA/train/NonDemented/nonDem296.jpg,1
1182,DATA/train/NonDemented/nonDem1416.jpg,1
5028,DATA/train/VeryMildDemented/verymildDem915.jpg,3
3365,DATA/train/VeryMildDemented/verymildDem103.jpg,3
2789,DATA/train/NonDemented/nonDem56.jpg,1
2296,DATA/train/NonDemented/nonDem2419.jpg,1
2683,DATA/train/NonDemented/nonDem464.jpg,1
4221,DATA/train/VeryMildDemented/verymildDem189.jpg,3
2642,DATA/train/NonDemented/nonDem427.jpg,1
2448,DATA/train/NonDemented/nonDem2556.jpg,1
2828,DATA/train/NonDemented/nonDem595.jpg,1
2531,DATA/train/NonDemented/nonDem327.jpg,1
1950,DATA/train/NonDemented/nonDem2107.jpg,1
1475,DATA/train/NonDemented/nonDem1680.jpg,1
2089,DATA/train/NonDemented/nonDem2232.jpg,1
3512,DATA/train/VeryMildDemented/verymildDem1162.jpg,3
1155,DATA/train/NonDemented/nonDem1392.jpg,1
1843,DATA/train/NonDemented/nonDem2010.jpg,1
2042,DATA/train/NonDemented/nonDem2190.jpg,1
4787,DATA/train/VeryMildDemented/verymildDem699.jpg,3
1338,DATA/train/NonDemented/nonDem1557.jpg,1
357,DATA/train/MildDemented/mildDem42.jpg,0
751,DATA/train/NonDemented/nonDem1028.jpg,1
5003,DATA/train/VeryMildDemented/verymildDem893.jpg,3
2638,DATA/train/NonDemented/nonDem423.jpg,1
2395,DATA/train/NonDemented/nonDem2508.jpg,1
240,DATA/train/MildDemented/mildDem314.jpg,0
2382,DATA/train/NonDemented/nonDem2497.jpg,1
3949,DATA/train/VeryMildDemented/verymildDem1556.jpg,3
4248,DATA/train/VeryMildDemented/verymildDem212.jpg,3
3976,DATA/train/VeryMildDemented/verymildDem1580.jpg,3
2160,DATA/train/NonDemented/nonDem2297.jpg,1
904,DATA/train/NonDemented/nonDem1166.jpg,1
2867,DATA/train/NonDemented/nonDem63.jpg,1
3105,DATA/train/NonDemented/nonDem844.jpg,1
1226,DATA/train/NonDemented/nonDem1456.jpg,1
2348,DATA/train/NonDemented/nonDem2466.jpg,1
1674,DATA/train/NonDemented/nonDem186.jpg,1
838,DATA/train/NonDemented/nonDem1106.jpg,1
1803,DATA/train/NonDemented/nonDem1976.jpg,1
991,DATA/train/NonDemented/nonDem1244.jpg,1
1243,DATA/train/NonDemented/nonDem1471.jpg,1
2452,DATA/train/NonDemented/nonDem256.jpg,1
4611,DATA/train/VeryMildDemented/verymildDem54.jpg,3
3005,DATA/train/NonDemented/nonDem754.jpg,1
832,DATA/train/NonDemented/nonDem1100.jpg,1
869,DATA/train/NonDemented/nonDem1134.jpg,1
5084,DATA/train/VeryMildDemented/verymildDem966.jpg,3
3728,DATA/train/VeryMildDemented/verymildDem1357.jpg,3
3828,DATA/train/VeryMildDemented/verymildDem1447.jpg,3
3654,DATA/train/VeryMildDemented/verymildDem1290.jpg,3
4422,DATA/train/VeryMildDemented/verymildDem37.jpg,3
3101,DATA/train/NonDemented/nonDem840.jpg,1
780,DATA/train/NonDemented/nonDem1054.jpg,1
1831,DATA/train/NonDemented/nonDem200.jpg,1
10,DATA/train/MildDemented/mildDem107.jpg,0
2913,DATA/train/NonDemented/nonDem671.jpg,1
4691,DATA/train/VeryMildDemented/verymildDem611.jpg,3
4630,DATA/train/VeryMildDemented/verymildDem557.jpg,3
947,DATA/train/NonDemented/nonDem1204.jpg,1
4693,DATA/train/VeryMildDemented/verymildDem613.jpg,3
1213,DATA/train/NonDemented/nonDem1444.jpg,1
1828,DATA/train/NonDemented/nonDem1999.jpg,1
4624,DATA/train/VeryMildDemented/verymildDem551.jpg,3
3062,DATA/train/NonDemented/nonDem805.jpg,1
1275,DATA/train/NonDemented/nonDem150.jpg,1
937,DATA/train/NonDemented/nonDem1196.jpg,1
2010,DATA/train/NonDemented/nonDem2161.jpg,1
4147,DATA/train/VeryMildDemented/verymildDem1734.jpg,3
867,DATA/train/NonDemented/nonDem1132.jpg,1
3954,DATA/train/VeryMildDemented/verymildDem1560.jpg,3
3447,DATA/train/VeryMildDemented/verymildDem1103.jpg,3
682,DATA/train/MildDemented/mildDem712.jpg,0
1775,DATA/train/NonDemented/nonDem1950.jpg,1
2423,DATA/train/NonDemented/nonDem2533.jpg,1
3544,DATA/train/VeryMildDemented/verymildDem1191.jpg,3
4571,DATA/train/VeryMildDemented/verymildDem503.jpg,3
4013,DATA/train/VeryMildDemented/verymildDem1613.jpg,3
1016,DATA/train/NonDemented/nonDem1267.jpg,1
4317,DATA/train/VeryMildDemented/verymildDem275.jpg,3
588,DATA/train/MildDemented/mildDem628.jpg,0
4762,DATA/train/VeryMildDemented/verymildDem676.jpg,3
4605,DATA/train/VeryMildDemented/verymildDem534.jpg,3
784,DATA/train/NonDemented/nonDem1058.jpg,1
3093,DATA/train/NonDemented/nonDem833.jpg,1
1466,DATA/train/NonDemented/nonDem1672.jpg,1
4944,DATA/train/VeryMildDemented/verymildDem84.jpg,3
1124,DATA/train/NonDemented/nonDem1364.jpg,1
978,DATA/train/NonDemented/nonDem1232.jpg,1
3821,DATA/train/VeryMildDemented/verymildDem1440.jpg,3
4949,DATA/train/VeryMildDemented/verymildDem844.jpg,3
3799,DATA/train/VeryMildDemented/verymildDem1420.jpg,3
3076,DATA/train/NonDemented/nonDem818.jpg,1
4481,DATA/train/VeryMildDemented/verymildDem422.jpg,3
1430,DATA/train/NonDemented/nonDem164.jpg,1
1277,DATA/train/NonDemented/nonDem1501.jpg,1
1288,DATA/train/NonDemented/nonDem1511.jpg,1
4943,DATA/train/VeryMildDemented/verymildDem839.jpg,3
2768,DATA/train/NonDemented/nonDem540.jpg,1
938,DATA/train/NonDemented/nonDem1197.jpg,1
713,DATA/train/MildDemented/mildDem96.jpg,0
4326,DATA/train/VeryMildDemented/verymildDem283.jpg,3
890,DATA/train/NonDemented/nonDem1153.jpg,1
2850,DATA/train/NonDemented/nonDem614.jpg,1
3725,DATA/train/VeryMildDemented/verymildDem1354.jpg,3
108,DATA/train/MildDemented/mildDem196.jpg,0
1763,DATA/train/NonDemented/nonDem194.jpg,1
4205,DATA/train/VeryMildDemented/verymildDem1787.jpg,3
2987,DATA/train/NonDemented/nonDem738.jpg,1
3638,DATA/train/VeryMildDemented/verymildDem1276.jpg,3
3107,DATA/train/NonDemented/nonDem846.jpg,1
1134,DATA/train/NonDemented/nonDem1373.jpg,1
2267,DATA/train/NonDemented/nonDem2393.jpg,1
4595,DATA/train/VeryMildDemented/verymildDem525.jpg,3
3130,DATA/train/NonDemented/nonDem867.jpg,1
2573,DATA/train/NonDemented/nonDem365.jpg,1
2513,DATA/train/NonDemented/nonDem310.jpg,1
2715,DATA/train/NonDemented/nonDem493.jpg,1
3618,DATA/train/VeryMildDemented/verymildDem1258.jpg,3
2406,DATA/train/NonDemented/nonDem2518.jpg,1
245,DATA/train/MildDemented/mildDem319.jpg,0
3265,DATA/train/NonDemented/nonDem989.jpg,1
3053,DATA/train/NonDemented/nonDem798.jpg,1
2144,DATA/train/NonDemented/nonDem2282.jpg,1
1597,DATA/train/NonDemented/nonDem1790.jpg,1
670,DATA/train/MildDemented/mildDem701.jpg,0
2661,DATA/train/NonDemented/nonDem444.jpg,1
2434,DATA/train/NonDemented/nonDem2543.jpg,1
1944,DATA/train/NonDemented/nonDem2101.jpg,1
1387,DATA/train/NonDemented/nonDem1600.jpg,1
1401,DATA/train/NonDemented/nonDem1613.jpg,1
1554,DATA/train/NonDemented/nonDem1751.jpg,1
2920,DATA/train/NonDemented/nonDem678.jpg,1
883,DATA/train/NonDemented/nonDem1147.jpg,1
764,DATA/train/NonDemented/nonDem104.jpg,1
4290,DATA/train/VeryMildDemented/verymildDem250.jpg,3
960,DATA/train/NonDemented/nonDem1216.jpg,1
2341,DATA/train/NonDemented/nonDem246.jpg,1
2949,DATA/train/NonDemented/nonDem703.jpg,1
4563,DATA/train/VeryMildDemented/verymildDem497.jpg,3
791,DATA/train/NonDemented/nonDem1064.jpg,1
1443,DATA/train/NonDemented/nonDem1651.jpg,1
5054,DATA/train/VeryMildDemented/verymildDem939.jpg,3
4330,DATA/train/VeryMildDemented/verymildDem287.jpg,3
1541,DATA/train/NonDemented/nonDem174.jpg,1
418,DATA/train/MildDemented/mildDem475.jpg,0
82,DATA/train/MildDemented/mildDem172.jpg,0
379,DATA/train/MildDemented/mildDem44.jpg,0
2598,DATA/train/NonDemented/nonDem388.jpg,1
805,DATA/train/NonDemented/nonDem1077.jpg,1
1940,DATA/train/NonDemented/nonDem2099.jpg,1
1143,DATA/train/NonDemented/nonDem1381.jpg,1
4070,DATA/train/VeryMildDemented/verymildDem1665.jpg,3
2687,DATA/train/NonDemented/nonDem468.jpg,1
292,DATA/train/MildDemented/mildDem361.jpg,0
693,DATA/train/MildDemented/mildDem78.jpg,0
4311,DATA/train/VeryMildDemented/verymildDem27.jpg,3
504,DATA/train/MildDemented/mildDem552.jpg,0
2778,DATA/train/NonDemented/nonDem55.jpg,1
3699,DATA/train/VeryMildDemented/verymildDem1330.jpg,3
1607,DATA/train/NonDemented/nonDem18.jpg,1
1052,DATA/train/NonDemented/nonDem13.jpg,1
2824,DATA/train/NonDemented/nonDem591.jpg,1
2912,DATA/train/NonDemented/nonDem670.jpg,1
4246,DATA/train/VeryMildDemented/verymildDem210.jpg,3
3216,DATA/train/NonDemented/nonDem944.jpg,1
1931,DATA/train/NonDemented/nonDem2090.jpg,1
2212,DATA/train/NonDemented/nonDem2343.jpg,1
2853,DATA/train/NonDemented/nonDem617.jpg,1
2485,DATA/train/NonDemented/nonDem286.jpg,1
1734,DATA/train/NonDemented/nonDem1913.jpg,1
307,DATA/train/MildDemented/mildDem375.jpg,0
4286,DATA/train/VeryMildDemented/verymildDem247.jpg,3
1868,DATA/train/NonDemented/nonDem2033.jpg,1
4517,DATA/train/VeryMildDemented/verymildDem455.jpg,3
2725,DATA/train/NonDemented/nonDem501.jpg,1
3245,DATA/train/NonDemented/nonDem970.jpg,1
1248,DATA/train/NonDemented/nonDem1476.jpg,1
3119,DATA/train/NonDemented/nonDem857.jpg,1
921,DATA/train/NonDemented/nonDem1181.jpg,1
1051,DATA/train/NonDemented/nonDem1299.jpg,1
2799,DATA/train/NonDemented/nonDem569.jpg,1
4764,DATA/train/VeryMildDemented/verymildDem678.jpg,3
3018,DATA/train/NonDemented/nonDem766.jpg,1
1557,DATA/train/NonDemented/nonDem1754.jpg,1
2057,DATA/train/NonDemented/nonDem2203.jpg,1
2681,DATA/train/NonDemented/nonDem462.jpg,1
4197,DATA/train/VeryMildDemented/verymildDem178.jpg,3
414,DATA/train/MildDemented/mildDem471.jpg,0
1478,DATA/train/NonDemented/nonDem1683.jpg,1
3421,DATA/train/VeryMildDemented/verymildDem1080.jpg,3
4124,DATA/train/VeryMildDemented/verymildDem1713.jpg,3
314,DATA/train/MildDemented/mildDem381.jpg,0
2758,DATA/train/NonDemented/nonDem531.jpg,1
3330,DATA/train/VeryMildDemented/verymildDem1.jpg,3
2232,DATA/train/NonDemented/nonDem2361.jpg,1
524,DATA/train/MildDemented/mildDem570.jpg,0
2309,DATA/train/NonDemented/nonDem2430.jpg,1
3628,DATA/train/VeryMildDemented/verymildDem1267.jpg,3
4050,DATA/train/VeryMildDemented/verymildDem1647.jpg,3
1687,DATA/train/NonDemented/nonDem1871.jpg,1
2981,DATA/train/NonDemented/nonDem732.jpg,1
3756,DATA/train/VeryMildDemented/verymildDem1382.jpg,3
2260,DATA/train/NonDemented/nonDem2387.jpg,1
5087,DATA/train/VeryMildDemented/verymildDem969.jpg,3
4371,DATA/train/VeryMildDemented/verymildDem323.jpg,3
2272,DATA/train/NonDemented/nonDem2398.jpg,1
3408,DATA/train/VeryMildDemented/verymildDem1069.jpg,3
1434,DATA/train/NonDemented/nonDem1643.jpg,1
5000,DATA/train/VeryMildDemented/verymildDem890.jpg,3
4265,DATA/train/VeryMildDemented/verymildDem228.jpg,3
1484,DATA/train/NonDemented/nonDem1689.jpg,1
5030,DATA/train/VeryMildDemented/verymildDem917.jpg,3
2982,DATA/train/NonDemented/nonDem733.jpg,1
3594,DATA/train/VeryMildDemented/verymildDem1236.jpg,3
4426,DATA/train/VeryMildDemented/verymildDem373.jpg,3
1303,DATA/train/NonDemented/nonDem1525.jpg,1
688,DATA/train/MildDemented/mildDem73.jpg,0
1259,DATA/train/NonDemented/nonDem1486.jpg,1
496,DATA/train/MildDemented/mildDem545.jpg,0
296,DATA/train/MildDemented/mildDem365.jpg,0
480,DATA/train/MildDemented/mildDem530.jpg,0
1494,DATA/train/NonDemented/nonDem1698.jpg,1
193,DATA/train/MildDemented/mildDem272.jpg,0
2716,DATA/train/NonDemented/nonDem494.jpg,1
4894,DATA/train/VeryMildDemented/verymildDem795.jpg,3
2619,DATA/train/NonDemented/nonDem406.jpg,1
1523,DATA/train/NonDemented/nonDem1723.jpg,1
1332,DATA/train/NonDemented/nonDem1551.jpg,1
2790,DATA/train/NonDemented/nonDem560.jpg,1
479,DATA/train/MildDemented/mildDem53.jpg,0
646,DATA/train/MildDemented/mildDem680.jpg,0
2886,DATA/train/NonDemented/nonDem647.jpg,1
667,DATA/train/MildDemented/mildDem7.jpg,0
4384,DATA/train/VeryMildDemented/verymildDem335.jpg,3
2533,DATA/train/NonDemented/nonDem329.jpg,1
4531,DATA/train/VeryMildDemented/verymildDem468.jpg,3
197,DATA/train/MildDemented/mildDem276.jpg,0
1348,DATA/train/NonDemented/nonDem1566.jpg,1
4432,DATA/train/VeryMildDemented/verymildDem379.jpg,3
2181,DATA/train/NonDemented/nonDem2315.jpg,1
1167,DATA/train/NonDemented/nonDem1402.jpg,1
